bit index,bit value,module,name,type,path,description,sinks
364,0,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
365,1,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
366,0,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
367,0,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
368,0,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
369,1,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
370,1,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
371,0,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
372,1,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
373,0,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_1/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
374,1,grid_clb_2__2_,mem_ble4_out_0,mem_ble4_out_0,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/mem_ble4_out_0,lut ff config,not specified
375,0,grid_clb_2__2_,mem_ble4_out_0,mem_ble4_out_0,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/mem_ble4_out_0,lut ff config,not specified
376,0,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
377,1,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
378,0,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
379,1,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
380,0,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
381,1,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
382,0,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
383,1,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
384,1,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
385,1,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
386,1,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
387,1,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
388,0,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
389,1,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
390,1,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
391,1,grid_clb_2__2_,lut4_DFF_mem,lut4_DFF_mem,grid_clb_2__2_/logical_tile_clb_mode_clb__0/logical_tile_clb_mode_default__fle_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_0/logical_tile_clb_mode_default__fle_mode_n1_lut4__ble4_mode_default__lut4_0/lut4_DFF_mem,lut init data,not specified
392,0,cby_2__2_,mem_right_ipin_2,mux_tree_tapbuf_size8,cby_2__2_/mem_right_ipin_2,cb clb input config,grid_clb_2__2_.right_width_0_height_0_subtile_0__pin_I_9_
393,0,cby_2__2_,mem_right_ipin_2,mux_tree_tapbuf_size8,cby_2__2_/mem_right_ipin_2,cb clb input config,grid_clb_2__2_.right_width_0_height_0_subtile_0__pin_I_9_
394,1,cby_2__2_,mem_right_ipin_2,mux_tree_tapbuf_size8,cby_2__2_/mem_right_ipin_2,cb clb input config,grid_clb_2__2_.right_width_0_height_0_subtile_0__pin_I_9_
395,0,cby_2__2_,mem_right_ipin_2,mux_tree_tapbuf_size8,cby_2__2_/mem_right_ipin_2,cb clb input config,grid_clb_2__2_.right_width_0_height_0_subtile_0__pin_I_9_
396,0,cby_2__2_,mem_right_ipin_1,mux_tree_tapbuf_size8,cby_2__2_/mem_right_ipin_1,cb clb input config,grid_clb_2__2_.right_width_0_height_0_subtile_0__pin_I_5_
397,0,cby_2__2_,mem_right_ipin_1,mux_tree_tapbuf_size8,cby_2__2_/mem_right_ipin_1,cb clb input config,grid_clb_2__2_.right_width_0_height_0_subtile_0__pin_I_5_
398,0,cby_2__2_,mem_right_ipin_1,mux_tree_tapbuf_size8,cby_2__2_/mem_right_ipin_1,cb clb input config,grid_clb_2__2_.right_width_0_height_0_subtile_0__pin_I_5_
399,0,cby_2__2_,mem_right_ipin_1,mux_tree_tapbuf_size8,cby_2__2_/mem_right_ipin_1,cb clb input config,grid_clb_2__2_.right_width_0_height_0_subtile_0__pin_I_5_
400,0,cby_2__2_,mem_right_ipin_0,mux_tree_tapbuf_size8,cby_2__2_/mem_right_ipin_0,cb clb input config,grid_clb_2__2_.right_width_0_height_0_subtile_0__pin_I_1_
401,0,cby_2__2_,mem_right_ipin_0,mux_tree_tapbuf_size8,cby_2__2_/mem_right_ipin_0,cb clb input config,grid_clb_2__2_.right_width_0_height_0_subtile_0__pin_I_1_
402,1,cby_2__2_,mem_right_ipin_0,mux_tree_tapbuf_size8,cby_2__2_/mem_right_ipin_0,cb clb input config,grid_clb_2__2_.right_width_0_height_0_subtile_0__pin_I_1_
403,0,cby_2__2_,mem_right_ipin_0,mux_tree_tapbuf_size8,cby_2__2_/mem_right_ipin_0,cb clb input config,grid_clb_2__2_.right_width_0_height_0_subtile_0__pin_I_1_
404,0,cby_2__2_,mem_left_ipin_7,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_7,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_7__pin_outpad_0_
405,0,cby_2__2_,mem_left_ipin_7,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_7,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_7__pin_outpad_0_
406,0,cby_2__2_,mem_left_ipin_7,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_7,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_7__pin_outpad_0_
407,0,cby_2__2_,mem_left_ipin_7,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_7,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_7__pin_outpad_0_
408,0,cby_2__2_,mem_left_ipin_6,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_6,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_6__pin_outpad_0_
409,0,cby_2__2_,mem_left_ipin_6,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_6,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_6__pin_outpad_0_
410,0,cby_2__2_,mem_left_ipin_6,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_6,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_6__pin_outpad_0_
411,0,cby_2__2_,mem_left_ipin_6,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_6,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_6__pin_outpad_0_
412,0,cby_2__2_,mem_left_ipin_5,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_5,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_5__pin_outpad_0_
413,0,cby_2__2_,mem_left_ipin_5,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_5,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_5__pin_outpad_0_
414,0,cby_2__2_,mem_left_ipin_5,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_5,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_5__pin_outpad_0_
415,0,cby_2__2_,mem_left_ipin_5,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_5,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_5__pin_outpad_0_
416,0,cby_2__2_,mem_left_ipin_4,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_4,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_4__pin_outpad_0_
417,0,cby_2__2_,mem_left_ipin_4,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_4,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_4__pin_outpad_0_
418,0,cby_2__2_,mem_left_ipin_4,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_4,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_4__pin_outpad_0_
419,0,cby_2__2_,mem_left_ipin_4,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_4,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_4__pin_outpad_0_
420,0,cby_2__2_,mem_left_ipin_3,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_3,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_3__pin_outpad_0_
421,0,cby_2__2_,mem_left_ipin_3,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_3,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_3__pin_outpad_0_
422,0,cby_2__2_,mem_left_ipin_3,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_3,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_3__pin_outpad_0_
423,0,cby_2__2_,mem_left_ipin_3,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_3,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_3__pin_outpad_0_
424,0,cby_2__2_,mem_left_ipin_2,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_2,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_2__pin_outpad_0_
425,0,cby_2__2_,mem_left_ipin_2,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_2,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_2__pin_outpad_0_
426,0,cby_2__2_,mem_left_ipin_2,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_2,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_2__pin_outpad_0_
427,0,cby_2__2_,mem_left_ipin_2,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_2,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_2__pin_outpad_0_
428,0,cby_2__2_,mem_left_ipin_1,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_1,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_1__pin_outpad_0_
429,0,cby_2__2_,mem_left_ipin_1,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_1,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_1__pin_outpad_0_
430,0,cby_2__2_,mem_left_ipin_1,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_1,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_1__pin_outpad_0_
431,0,cby_2__2_,mem_left_ipin_1,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_1,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_1__pin_outpad_0_
432,0,cby_2__2_,mem_left_ipin_0,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_0,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_0__pin_outpad_0_
433,0,cby_2__2_,mem_left_ipin_0,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_0,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_0__pin_outpad_0_
434,0,cby_2__2_,mem_left_ipin_0,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_0,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_0__pin_outpad_0_
435,0,cby_2__2_,mem_left_ipin_0,mux_tree_tapbuf_size8,cby_2__2_/mem_left_ipin_0,cb outpad config,grid_io_right_3__2_.left_width_0_height_0_subtile_0__pin_outpad_0_
436,1,cbx_2__1_,mem_top_ipin_2,mux_tree_tapbuf_size8,cbx_2__1_/mem_top_ipin_2,cb clb input config,grid_clb_2__1_.top_width_0_height_0_subtile_0__pin_I_8_
437,0,cbx_2__1_,mem_top_ipin_2,mux_tree_tapbuf_size8,cbx_2__1_/mem_top_ipin_2,cb clb input config,grid_clb_2__1_.top_width_0_height_0_subtile_0__pin_I_8_
438,0,cbx_2__1_,mem_top_ipin_2,mux_tree_tapbuf_size8,cbx_2__1_/mem_top_ipin_2,cb clb input config,grid_clb_2__1_.top_width_0_height_0_subtile_0__pin_I_8_
439,0,cbx_2__1_,mem_top_ipin_2,mux_tree_tapbuf_size8,cbx_2__1_/mem_top_ipin_2,cb clb input config,grid_clb_2__1_.top_width_0_height_0_subtile_0__pin_I_8_
440,0,cbx_2__1_,mem_top_ipin_1,mux_tree_tapbuf_size8,cbx_2__1_/mem_top_ipin_1,cb clb input config,grid_clb_2__1_.top_width_0_height_0_subtile_0__pin_I_4_
441,0,cbx_2__1_,mem_top_ipin_1,mux_tree_tapbuf_size8,cbx_2__1_/mem_top_ipin_1,cb clb input config,grid_clb_2__1_.top_width_0_height_0_subtile_0__pin_I_4_
442,0,cbx_2__1_,mem_top_ipin_1,mux_tree_tapbuf_size8,cbx_2__1_/mem_top_ipin_1,cb clb input config,grid_clb_2__1_.top_width_0_height_0_subtile_0__pin_I_4_
443,0,cbx_2__1_,mem_top_ipin_1,mux_tree_tapbuf_size8,cbx_2__1_/mem_top_ipin_1,cb clb input config,grid_clb_2__1_.top_width_0_height_0_subtile_0__pin_I_4_
444,0,cbx_2__1_,mem_top_ipin_0,mux_tree_tapbuf_size8,cbx_2__1_/mem_top_ipin_0,cb clb input config,grid_clb_2__1_.top_width_0_height_0_subtile_0__pin_I_0_
445,1,cbx_2__1_,mem_top_ipin_0,mux_tree_tapbuf_size8,cbx_2__1_/mem_top_ipin_0,cb clb input config,grid_clb_2__1_.top_width_0_height_0_subtile_0__pin_I_0_
446,1,cbx_2__1_,mem_top_ipin_0,mux_tree_tapbuf_size8,cbx_2__1_/mem_top_ipin_0,cb clb input config,grid_clb_2__1_.top_width_0_height_0_subtile_0__pin_I_0_
447,0,cbx_2__1_,mem_top_ipin_0,mux_tree_tapbuf_size8,cbx_2__1_/mem_top_ipin_0,cb clb input config,grid_clb_2__1_.top_width_0_height_0_subtile_0__pin_I_0_
448,0,cbx_2__1_,mem_bottom_ipin_1,mux_tree_tapbuf_size8,cbx_2__1_/mem_bottom_ipin_1,cb clb input config,grid_clb_2__2_.bottom_width_0_height_0_subtile_0__pin_I_6_
449,1,cbx_2__1_,mem_bottom_ipin_1,mux_tree_tapbuf_size8,cbx_2__1_/mem_bottom_ipin_1,cb clb input config,grid_clb_2__2_.bottom_width_0_height_0_subtile_0__pin_I_6_
450,1,cbx_2__1_,mem_bottom_ipin_1,mux_tree_tapbuf_size8,cbx_2__1_/mem_bottom_ipin_1,cb clb input config,grid_clb_2__2_.bottom_width_0_height_0_subtile_0__pin_I_6_
451,0,cbx_2__1_,mem_bottom_ipin_1,mux_tree_tapbuf_size8,cbx_2__1_/mem_bottom_ipin_1,cb clb input config,grid_clb_2__2_.bottom_width_0_height_0_subtile_0__pin_I_6_
452,0,cbx_2__1_,mem_bottom_ipin_0,mux_tree_tapbuf_size8,cbx_2__1_/mem_bottom_ipin_0,cb clb input config,grid_clb_2__2_.bottom_width_0_height_0_subtile_0__pin_I_2_
453,0,cbx_2__1_,mem_bottom_ipin_0,mux_tree_tapbuf_size8,cbx_2__1_/mem_bottom_ipin_0,cb clb input config,grid_clb_2__2_.bottom_width_0_height_0_subtile_0__pin_I_2_
454,0,cbx_2__1_,mem_bottom_ipin_0,mux_tree_tapbuf_size8,cbx_2__1_/mem_bottom_ipin_0,cb clb input config,grid_clb_2__2_.bottom_width_0_height_0_subtile_0__pin_I_2_
455,0,cbx_2__1_,mem_bottom_ipin_0,mux_tree_tapbuf_size8,cbx_2__1_/mem_bottom_ipin_0,cb clb input config,grid_clb_2__2_.bottom_width_0_height_0_subtile_0__pin_I_2_
456,0,sb_2__1_,mem_left_track_39,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_39,sb routing mux,cbx_2__1_.chanx_right_in[19]
457,0,sb_2__1_,mem_left_track_39,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_39,sb routing mux,cbx_2__1_.chanx_right_in[19]
458,0,sb_2__1_,mem_left_track_37,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_37,sb routing mux,cbx_2__1_.chanx_right_in[18]
459,0,sb_2__1_,mem_left_track_37,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_37,sb routing mux,cbx_2__1_.chanx_right_in[18]
460,1,sb_2__1_,mem_left_track_35,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_35,sb routing mux,cbx_2__1_.chanx_right_in[17]
461,1,sb_2__1_,mem_left_track_35,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_35,sb routing mux,cbx_2__1_.chanx_right_in[17]
462,0,sb_2__1_,mem_left_track_33,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_33,sb routing mux,cbx_2__1_.chanx_right_in[16]
463,0,sb_2__1_,mem_left_track_33,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_33,sb routing mux,cbx_2__1_.chanx_right_in[16]
464,0,sb_2__1_,mem_left_track_31,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_31,sb routing mux,cbx_2__1_.chanx_right_in[15]
465,0,sb_2__1_,mem_left_track_31,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_31,sb routing mux,cbx_2__1_.chanx_right_in[15]
466,0,sb_2__1_,mem_left_track_29,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_29,sb routing mux,cbx_2__1_.chanx_right_in[14]
467,0,sb_2__1_,mem_left_track_29,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_29,sb routing mux,cbx_2__1_.chanx_right_in[14]
468,1,sb_2__1_,mem_left_track_27,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_27,sb routing mux,cbx_2__1_.chanx_right_in[13]
469,0,sb_2__1_,mem_left_track_27,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_27,sb routing mux,cbx_2__1_.chanx_right_in[13]
470,0,sb_2__1_,mem_left_track_25,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_25,sb routing mux,cbx_2__1_.chanx_right_in[12]
471,0,sb_2__1_,mem_left_track_25,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_25,sb routing mux,cbx_2__1_.chanx_right_in[12]
472,1,sb_2__1_,mem_left_track_19,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_19,sb routing mux,cbx_2__1_.chanx_right_in[9]
473,0,sb_2__1_,mem_left_track_19,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_19,sb routing mux,cbx_2__1_.chanx_right_in[9]
474,1,sb_2__1_,mem_left_track_17,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_17,sb routing mux,cbx_2__1_.chanx_right_in[8]
475,1,sb_2__1_,mem_left_track_17,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_17,sb routing mux,cbx_2__1_.chanx_right_in[8]
476,0,sb_2__1_,mem_left_track_15,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_15,sb routing mux,cbx_2__1_.chanx_right_in[7]
477,0,sb_2__1_,mem_left_track_15,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_15,sb routing mux,cbx_2__1_.chanx_right_in[7]
478,0,sb_2__1_,mem_left_track_13,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_13,sb routing mux,cbx_2__1_.chanx_right_in[6]
479,0,sb_2__1_,mem_left_track_13,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_13,sb routing mux,cbx_2__1_.chanx_right_in[6]
480,0,sb_2__1_,mem_left_track_11,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_11,sb routing mux,cbx_2__1_.chanx_right_in[5]
481,0,sb_2__1_,mem_left_track_11,mux_tree_tapbuf_size2,sb_2__1_/mem_left_track_11,sb routing mux,cbx_2__1_.chanx_right_in[5]
